seqcol_digest,refget_digest,alias,alias_kind,sequence_accession
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.YpEMyhzoYs_11s_DfsfaLB8uQo__ffTG,GL383547.1,genbank_accession,GL383547.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.YpEMyhzoYs_11s_DfsfaLB8uQo__ffTG,NW_003315936.1,refseq_accession,NW_003315936.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.YpEMyhzoYs_11s_DfsfaLB8uQo__ffTG,HSCHR11_1_CTG1_1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.Z51NXkflKbfrM39z43fpzzVDaLHBzUDt,GL582977.2,genbank_accession,GL582977.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.Z51NXkflKbfrM39z43fpzzVDaLHBzUDt,NW_003571053.2,refseq_accession,NW_003571053.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.Z51NXkflKbfrM39z43fpzzVDaLHBzUDt,HG730_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZO3XajuY2WdIU8H0b3dSx5KYK8m9M82O,GL383534.2,genbank_accession,GL383534.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZO3XajuY2WdIU8H0b3dSx5KYK8m9M82O,NW_003315922.2,refseq_accession,NW_003315922.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZO3XajuY2WdIU8H0b3dSx5KYK8m9M82O,HSCHR7_1_CTG6,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZYJJjBBGlSiWL1A3IO2pElqttFsmWCNr,GL383570.1,genbank_accession,GL383570.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZYJJjBBGlSiWL1A3IO2pElqttFsmWCNr,NW_003315959.1,refseq_accession,NW_003315959.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZYJJjBBGlSiWL1A3IO2pElqttFsmWCNr,HSCHR18_2_CTG1_1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZbbiRjUQ0E8nFhIRYPhRjHeU3Ps7C_jQ,KE332506.1,genbank_accession,KE332506.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZbbiRjUQ0E8nFhIRYPhRjHeU3Ps7C_jQ,NW_004775435.1,refseq_accession,NW_004775435.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ZbbiRjUQ0E8nFhIRYPhRjHeU3Ps7C_jQ,HG237_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._FGFw4esfBumSKW-W0ewtvrRPUjJpTmj,GL000252.1,genbank_accession,GL000252.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._FGFw4esfBumSKW-W0ewtvrRPUjJpTmj,NT_167245.1,refseq_accession,NT_167245.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._FGFw4esfBumSKW-W0ewtvrRPUjJpTmj,HSCHR6_MHC_DBB_CTG1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._FGFw4esfBumSKW-W0ewtvrRPUjJpTmj,chr6_dbb_hap3,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._lEIvT8iHL5XGdl6XibP4GC1MeBuoEiD,GL383573.1,genbank_accession,GL383573.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._lEIvT8iHL5XGdl6XibP4GC1MeBuoEiD,NW_003315962.1,refseq_accession,NW_003315962.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._lEIvT8iHL5XGdl6XibP4GC1MeBuoEiD,HSCHR19_1_CTG3,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._mGw7nLU7nsuaIvOQFiVp3JX3npOQrFG,JH720444.2,genbank_accession,JH720444.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._mGw7nLU7nsuaIvOQFiVp3JX3npOQrFG,NW_003871083.2,refseq_accession,NW_003871083.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ._mGw7nLU7nsuaIvOQFiVp3JX3npOQrFG,HG344_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aRccFk90JGe78sHokskst63MtgAXdwVB,JH159140.1,genbank_accession,JH159140.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aRccFk90JGe78sHokskst63MtgAXdwVB,NW_003871078.1,refseq_accession,NW_003871078.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aRccFk90JGe78sHokskst63MtgAXdwVB,HG306_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aS6I33pVFc46cWhJAqh9_N6PxBFHM8qT,GL949753.1,genbank_accession,GL949753.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aS6I33pVFc46cWhJAqh9_N6PxBFHM8qT,NW_003571061.1,refseq_accession,NW_003571061.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aS6I33pVFc46cWhJAqh9_N6PxBFHM8qT,HSCHR19LRC_PGF2_CTG1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aX54PSRCZbj0EVn5QAH4zoO72gsmSTO8,GL000191.1,genbank_accession,GL000191.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aX54PSRCZbj0EVn5QAH4zoO72gsmSTO8,NT_113878.1,refseq_accession,NT_113878.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aX54PSRCZbj0EVn5QAH4zoO72gsmSTO8,HSCHR1_RANDOM_CTG5,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.aX54PSRCZbj0EVn5QAH4zoO72gsmSTO8,chr1_gl000191_random,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.afhL3kN4HLz4xOj8YillpIlEnM6eB_J-,JH806574.2,genbank_accession,JH806574.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.afhL3kN4HLz4xOj8YillpIlEnM6eB_J-,NW_004070864.2,refseq_accession,NW_004070864.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.afhL3kN4HLz4xOj8YillpIlEnM6eB_J-,HG1472_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.b5d7dSEHLxpJni97NTBxDyUvjPeOpikI,GL383546.1,genbank_accession,GL383546.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.b5d7dSEHLxpJni97NTBxDyUvjPeOpikI,NW_003315935.1,refseq_accession,NW_003315935.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.b5d7dSEHLxpJni97NTBxDyUvjPeOpikI,HSCHR10_1_CTG5,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.bRYaT5HlTMUTpUWpM4jKan96syvtKX3S,GL383518.1,genbank_accession,GL383518.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.bRYaT5HlTMUTpUWpM4jKan96syvtKX3S,NW_003315905.1,refseq_accession,NW_003315905.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.bRYaT5HlTMUTpUWpM4jKan96syvtKX3S,HSCHR1_1_CTG31,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.be3_RQlT0dXc4jYLkbEiRC6HSl7u1FjF,GL000193.1,genbank_accession,GL000193.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.be3_RQlT0dXc4jYLkbEiRC6HSl7u1FjF,NT_113885.1,refseq_accession,NT_113885.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.be3_RQlT0dXc4jYLkbEiRC6HSl7u1FjF,HSCHR4_RANDOM_CTG2,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.be3_RQlT0dXc4jYLkbEiRC6HSl7u1FjF,chr4_gl000193_random,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.bqpEPqgc9Ve93Mvt7baCdRylk8GlXmGX,GL383538.1,genbank_accession,GL383538.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.bqpEPqgc9Ve93Mvt7baCdRylk8GlXmGX,NW_003315927.1,refseq_accession,NW_003315927.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.bqpEPqgc9Ve93Mvt7baCdRylk8GlXmGX,HG998_2_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.buP2JSI5lAEk8i2XtyuGWf94SwMg13cZ,GL383531.1,genbank_accession,GL383531.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.buP2JSI5lAEk8i2XtyuGWf94SwMg13cZ,NW_003315919.1,refseq_accession,NW_003315919.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.buP2JSI5lAEk8i2XtyuGWf94SwMg13cZ,HSCHR5_1_CTG5,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c-xC99OasC1IQuwndBYQ9SuQdwXk0NBS,JH806599.1,genbank_accession,JH806599.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c-xC99OasC1IQuwndBYQ9SuQdwXk0NBS,NW_004070889.1,refseq_accession,NW_004070889.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c-xC99OasC1IQuwndBYQ9SuQdwXk0NBS,HG1458_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c0eeYicfOKzSW6ofDCvwEBhzlUzBQux0,JH806587.1,genbank_accession,JH806587.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c0eeYicfOKzSW6ofDCvwEBhzlUzBQux0,NW_004070877.1,refseq_accession,NW_004070877.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c0eeYicfOKzSW6ofDCvwEBhzlUzBQux0,HG1433_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c4RwKvyuoOY9ze9WWPojiKz6r2znHArq,GL000214.1,genbank_accession,GL000214.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c4RwKvyuoOY9ze9WWPojiKz6r2znHArq,NT_167209.1,refseq_accession,NT_167209.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c4RwKvyuoOY9ze9WWPojiKz6r2znHArq,HSCHRUN_RANDOM_CTG4,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.c4RwKvyuoOY9ze9WWPojiKz6r2znHArq,chrUn_gl000214,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cPTPJSOxH4cLytgmuI6XhPo3RXiuxwNK,JH806585.1,genbank_accession,JH806585.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cPTPJSOxH4cLytgmuI6XhPo3RXiuxwNK,NW_004070875.1,refseq_accession,NW_004070875.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cPTPJSOxH4cLytgmuI6XhPo3RXiuxwNK,HG1488_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cZIw1AhdAmu_gfhlUrlzfHqmF9_wm_wb,GL383523.1,genbank_accession,GL383523.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cZIw1AhdAmu_gfhlUrlzfHqmF9_wm_wb,NW_003315910.1,refseq_accession,NW_003315910.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cZIw1AhdAmu_gfhlUrlzfHqmF9_wm_wb,HG186_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cgK4YFKwaKvmAjXsRllLDHKFwkroYs8x,KB663607.2,genbank_accession,KB663607.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cgK4YFKwaKvmAjXsRllLDHKFwkroYs8x,NW_004504303.2,refseq_accession,NW_004504303.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cgK4YFKwaKvmAjXsRllLDHKFwkroYs8x,HG1595_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.clM4cQc78Opxpec7OgoJPN9UBe6YZb1b,GL383554.1,genbank_accession,GL383554.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.clM4cQc78Opxpec7OgoJPN9UBe6YZb1b,NW_003315943.1,refseq_accession,NW_003315943.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.clM4cQc78Opxpec7OgoJPN9UBe6YZb1b,HSCHR15_1_CTG4,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cms5e0oj4tQBx-U7s_Up1ro3S1MNVrwC,KE332497.1,genbank_accession,KE332497.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cms5e0oj4tQBx-U7s_Up1ro3S1MNVrwC,NW_004775428.1,refseq_accession,NW_004775428.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.cms5e0oj4tQBx-U7s_Up1ro3S1MNVrwC,HG1082_HG167_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.czO0uwJ6D8tZofzgHPDVnGO6bfq-kYNX,GL000219.1,genbank_accession,GL000219.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.czO0uwJ6D8tZofzgHPDVnGO6bfq-kYNX,NT_167213.1,refseq_accession,NT_167213.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.czO0uwJ6D8tZofzgHPDVnGO6bfq-kYNX,HSCHRUN_RANDOM_CTG10,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.czO0uwJ6D8tZofzgHPDVnGO6bfq-kYNX,chrUn_gl000219,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.dQh3rrLrwthjbU69lkwK5UoljBeyaNVw,GL383563.2,genbank_accession,GL383563.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.dQh3rrLrwthjbU69lkwK5UoljBeyaNVw,NW_003315952.2,refseq_accession,NW_003315952.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.dQh3rrLrwthjbU69lkwK5UoljBeyaNVw,HSCHR17_1_CTG1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.dlU6Hx_qdb_E9hZLWvMMiiDybJeVtKlI,JH806594.1,genbank_accession,JH806594.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.dlU6Hx_qdb_E9hZLWvMMiiDybJeVtKlI,NW_004070884.1,refseq_accession,NW_004070884.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.dlU6Hx_qdb_E9hZLWvMMiiDybJeVtKlI,HG1440_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.drs1haorZ1b1ZtdR5ustN1Xa_5olVytr,GL000257.1,genbank_accession,GL000257.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.drs1haorZ1b1ZtdR5ustN1Xa_5olVytr,NT_167250.1,refseq_accession,NT_167250.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.drs1haorZ1b1ZtdR5ustN1Xa_5olVytr,HSCHR4_1_CTG9,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.drs1haorZ1b1ZtdR5ustN1Xa_5olVytr,chr4_ctg9_hap1,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.du5ydl6l4jzenxq6QSdajUIV_trdW9-J,GL000229.1,genbank_accession,GL000229.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.du5ydl6l4jzenxq6QSdajUIV_trdW9-J,NT_167223.1,refseq_accession,NT_167223.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.du5ydl6l4jzenxq6QSdajUIV_trdW9-J,HSCHRUN_RANDOM_CTG22,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.du5ydl6l4jzenxq6QSdajUIV_trdW9-J,chrUn_gl000229,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eGGFNElJYIEvmIdJSxYMOtJwtAeQjUAh,GL000198.1,genbank_accession,GL000198.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eGGFNElJYIEvmIdJSxYMOtJwtAeQjUAh,NT_113914.1,refseq_accession,NT_113914.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eGGFNElJYIEvmIdJSxYMOtJwtAeQjUAh,HSCHR9_RANDOM_CTG1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eGGFNElJYIEvmIdJSxYMOtJwtAeQjUAh,chr9_gl000198_random,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eRLt82u5vgT7iWJGp2H_1sibK_IaZGEQ,JH806592.1,genbank_accession,JH806592.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eRLt82u5vgT7iWJGp2H_1sibK_IaZGEQ,NW_004070882.1,refseq_accession,NW_004070882.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eRLt82u5vgT7iWJGp2H_1sibK_IaZGEQ,HG1438_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eoMIu0vekNCOHBLKD0EwW7XJp-siHEGF,GL339449.2,genbank_accession,GL339449.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eoMIu0vekNCOHBLKD0EwW7XJp-siHEGF,NW_003315917.2,refseq_accession,NW_003315917.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.eoMIu0vekNCOHBLKD0EwW7XJp-siHEGF,HSCHR5_1_CTG1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.fjVgcqDGfd4px40-W6xw-U5nG4NOu4BU,JH159145.1,genbank_accession,JH159145.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.fjVgcqDGfd4px40-W6xw-U5nG4NOu4BU,NW_003871090.1,refseq_accession,NW_003871090.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.fjVgcqDGfd4px40-W6xw-U5nG4NOu4BU,HG883_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.fk6qUjP_QRwnheqldrr0fYw3Mle_LIyW,JH806601.1,genbank_accession,JH806601.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.fk6qUjP_QRwnheqldrr0fYw3Mle_LIyW,NW_004070891.1,refseq_accession,NW_004070891.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.fk6qUjP_QRwnheqldrr0fYw3Mle_LIyW,HG1462_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.gY2EXGHOJLZQrFoYmXryCFvljGStGA7X,GL949747.1,genbank_accession,GL949747.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.gY2EXGHOJLZQrFoYmXryCFvljGStGA7X,NW_003571055.1,refseq_accession,NW_003571055.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.gY2EXGHOJLZQrFoYmXryCFvljGStGA7X,HSCHR19LRC_COX2_CTG1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.giMav2kqsLax_gSQQy68mT9MjsDIURSQ,JH159134.2,genbank_accession,JH159134.2
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.giMav2kqsLax_gSQQy68mT9MjsDIURSQ,NW_003871064.1,refseq_accession,NW_003871064.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.giMav2kqsLax_gSQQy68mT9MjsDIURSQ,HG1257_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.giRZFJqn-yQ2fQFvnUrhZsnhj0j32p5F,GL383557.1,genbank_accession,GL383557.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.giRZFJqn-yQ2fQFvnUrhZsnhj0j32p5F,NW_003315946.1,refseq_accession,NW_003315946.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.giRZFJqn-yQ2fQFvnUrhZsnhj0j32p5F,HSCHR16_2_CTG3_1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.gu9uA4qtsocLUOm1CKLqq4Lr24q1Wh98,GL000232.1,genbank_accession,GL000232.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.gu9uA4qtsocLUOm1CKLqq4Lr24q1Wh98,NT_167226.1,refseq_accession,NT_167226.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.gu9uA4qtsocLUOm1CKLqq4Lr24q1Wh98,HSCHRUN_RANDOM_CTG25,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.gu9uA4qtsocLUOm1CKLqq4Lr24q1Wh98,chrUn_gl000232,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.guyz6uCkbSzKOE1QVcDE2cvd5fCFNbCf,GL000244.1,genbank_accession,GL000244.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.guyz6uCkbSzKOE1QVcDE2cvd5fCFNbCf,NT_167238.1,refseq_accession,NT_167238.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.guyz6uCkbSzKOE1QVcDE2cvd5fCFNbCf,HSCHRUN_RANDOM_CTG37,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.guyz6uCkbSzKOE1QVcDE2cvd5fCFNbCf,chrUn_gl000244,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.hEYRZ9UuRu-b5AYDeKeGMgOsBSguVp9H,JH591186.1,genbank_accession,JH591186.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.hEYRZ9UuRu-b5AYDeKeGMgOsBSguVp9H,NW_003871089.1,refseq_accession,NW_003871089.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.hEYRZ9UuRu-b5AYDeKeGMgOsBSguVp9H,HG748_PATCH,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.hJnTxfgkT6s9rxRL_FkTMRruJ1AT9aGQ,GL000250.1,genbank_accession,GL000250.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.hJnTxfgkT6s9rxRL_FkTMRruJ1AT9aGQ,NT_167244.1,refseq_accession,NT_167244.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.hJnTxfgkT6s9rxRL_FkTMRruJ1AT9aGQ,HSCHR6_MHC_APD_CTG1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.hJnTxfgkT6s9rxRL_FkTMRruJ1AT9aGQ,chr6_apd_hap1,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.h_JCKE33z8mP_oQe83hcdSs1e19T_iFU,GL000248.1,genbank_accession,GL000248.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.h_JCKE33z8mP_oQe83hcdSs1e19T_iFU,NT_167242.1,refseq_accession,NT_167242.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.h_JCKE33z8mP_oQe83hcdSs1e19T_iFU,HSCHRUN_RANDOM_CTG41,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.h_JCKE33z8mP_oQe83hcdSs1e19T_iFU,chrUn_gl000248,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iZPELjwrn3QLR9cnDzUZHNGAcLbP4fxb,GL000256.1,genbank_accession,GL000256.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iZPELjwrn3QLR9cnDzUZHNGAcLbP4fxb,NT_167249.1,refseq_accession,NT_167249.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iZPELjwrn3QLR9cnDzUZHNGAcLbP4fxb,HSCHR6_MHC_SSTO_CTG1,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iZPELjwrn3QLR9cnDzUZHNGAcLbP4fxb,chr6_ssto_hap7,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ijki8zwyFOmILREuoZz7EKaDeJo6hzK6,GL383545.1,genbank_accession,GL383545.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ijki8zwyFOmILREuoZz7EKaDeJo6hzK6,NW_003315934.1,refseq_accession,NW_003315934.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.ijki8zwyFOmILREuoZz7EKaDeJo6hzK6,HSCHR10_1_CTG2,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iy7Zfceb5_VGtTQzJ-v5JpPbpeifHD_V,CM000666.1,genbank_accession,CM000666.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iy7Zfceb5_VGtTQzJ-v5JpPbpeifHD_V,NC_000004.11,refseq_accession,NC_000004.11
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iy7Zfceb5_VGtTQzJ-v5JpPbpeifHD_V,4,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iy7Zfceb5_VGtTQzJ-v5JpPbpeifHD_V,chr4,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iy_UbUrvECxFRX5LPTH_KPojdlT7BKsf,CM000682.1,genbank_accession,CM000682.1
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iy_UbUrvECxFRX5LPTH_KPojdlT7BKsf,NC_000020.10,refseq_accession,NC_000020.10
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iy_UbUrvECxFRX5LPTH_KPojdlT7BKsf,20,seqcol_name,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.iy_UbUrvECxFRX5LPTH_KPojdlT7BKsf,chr20,ucsc,
XJWKh8nsSqBFfcU0DIHMZohYyCWF-vcA,SQ.j1e07Wg72Y3X6Zk1hOR7-P1aoHzX6kql,GL000253.1,genbank_accession,GL000253.1
